Date,GMERTRB
2014-10-03,62.0931
2014-10-02,64.6504
2014-10-01,69.6071
2014-09-30,67.0459
2014-09-29,65.0796
2014-09-28,87.602
2014-09-27,54.1094
2014-09-26,55.1565
2014-09-25,59.5102
2014-09-24,63.385
2014-09-23,64.6506
2014-09-22,60.7289
2014-09-21,62.1346
2014-09-20,50.9374
2014-09-19,55.3472
2014-09-18,58.9535
2014-09-17,58.624
2014-09-16,58.462
2014-09-15,60.511
2014-09-14,58.2985
2014-09-13,50.0479
2014-09-12,51.4898
2014-09-11,57.002
2014-09-10,58.6181
2014-09-09,60.3843
2014-09-08,55.6597
2014-09-07,53.5213
2014-09-06,49.0507
2014-09-05,50.7542
2014-09-04,56.5347
2014-09-03,58.0994
2014-09-02,61.8038
2014-09-01,52.9084
2014-08-31,49.7575
2014-08-30,50.4974
2014-08-29,55.3992
2014-08-28,54.9628
2014-08-27,55.8783
2014-08-26,48.9045
2014-08-25,52.8152
2014-08-24,51.6802
2014-08-23,41.9241
2014-08-22,45.969
2014-08-21,45.8483
2014-08-20,45.4969
2014-08-19,45.1066
2014-08-18,46.9373
2014-08-17,48.1994
2014-08-16,40.8685
2014-08-15,46.96
2014-08-14,39.1693
2014-08-13,42.8313
2014-08-12,48.2558
2014-08-11,48.228
2014-08-10,47.8834
2014-08-09,53.5165
2014-08-08,45.7051
2014-08-07,45.0272
2014-08-06,44.5196
2014-08-05,45.5635
2014-08-04,48.9974
2014-08-03,47.4087
2014-08-02,37.6642
2014-08-01,41.5068
2014-07-31,48.6419
2014-07-30,47.6021
2014-07-29,45.551
2014-07-28,49.1788
2014-07-27,50.135
2014-07-26,40.09
2014-07-25,48.4977
2014-07-24,49.5816
2014-07-23,50.0665
2014-07-22,50.2415
2014-07-21,46.9181
2014-07-20,45.5548
2014-07-19,44.0234
2014-07-18,41.8352
2014-07-17,50.2683
2014-07-16,46.4413
2014-07-15,43.6295
2014-07-14,46.9174
2014-07-13,45.6101
2014-07-12,39.0545
2014-07-11,44.9066
2014-07-10,44.0335
2014-07-09,45.4443
2014-07-08,44.5012
2014-07-07,46.6285
2014-07-06,51.4195
2014-07-05,41.9063
2014-07-04,43.7697
2014-07-03,47.4144
2014-07-02,47.3105
2014-07-01,50.3093
2014-06-30,50.1552
2014-06-29,41.4258
2014-06-28,37.2364
2014-06-27,43.4396
2014-06-26,51.2211
2014-06-25,52.8689
2014-06-24,49.9036
2014-06-23,46.2313
2014-06-22,50.3764
2014-06-21,41.354
2014-06-20,40.477
2014-06-19,46.9713
2014-06-18,48.2584
2014-06-17,50.7913
2014-06-16,56.2666
2014-06-15,57.3376
2014-06-14,40.7796
2014-06-13,47.0873
2014-06-12,56.8887
2014-06-11,56.9604
2014-06-10,50.8284
2014-06-09,49.5965
2014-06-08,47.4224
2014-06-07,36.9684
2014-06-06,42.5729
2014-06-05,47.5448
2014-06-04,46.7082
2014-06-03,48.1178
2014-06-02,46.6242
2014-06-01,40.1494
2014-05-31,38.2769
2014-05-30,40.998
2014-05-29,47.4065
2014-05-28,53.2231
2014-05-27,48.6717
2014-05-26,42.1572
2014-05-25,49.241
2014-05-24,37.1262
2014-05-23,46.5855
2014-05-22,52.2657
2014-05-21,51.5846
2014-05-20,52.1924
2014-05-19,51.953
2014-05-18,56.6641
2014-05-17,42.1838
2014-05-16,49.2851
2014-05-15,48.8281
2014-05-14,48.9266
2014-05-13,39.1434
2014-05-12,48.1859
2014-05-11,44.3638
2014-05-10,29.4545
2014-05-09,48.9521
2014-05-08,49.3039
2014-05-07,46.0517
2014-05-06,48.1796
2014-05-05,49.6392
2014-05-04,46.0295
2014-05-03,30.9629
2014-05-02,55.2337
2014-05-01,55.8284
2014-04-30,35.7547
2014-04-29,54.8935
2014-04-28,52.5225
2014-04-27,57.8624
2014-04-26,41.04
2014-04-25,49.9464
2014-04-24,43.8367
2014-04-23,53.802
2014-04-22,53.5043
2014-04-21,65.5372
2014-04-20,43.8942
2014-04-19,38.5576
2014-04-18,42.6379
2014-04-17,43.5977
2014-04-16,43.179
2014-04-15,44.7116
2014-04-14,42.6303
2014-04-13,47.5945
2014-04-12,41.905
2014-04-11,43.6891
2014-04-10,42.4315
2014-04-09,42.9535
2014-04-08,40.1698
2014-04-07,45.2738
2014-04-06,43.6444
2014-04-05,24.6136
2014-04-04,43.0663
2014-04-03,50.4674
2014-04-02,47.2076
2014-04-01,45.3286
2014-03-31,42.3067
2014-03-30,62.5213
2014-03-29,39.5163
2014-03-28,37.3261
2014-03-27,48.4973
2014-03-26,50.1991
2014-03-25,50.3167
2014-03-24,52.07
2014-03-23,44.1961
2014-03-22,29.0534
2014-03-21,36.8143
2014-03-20,48.4669
2014-03-19,46.5397
2014-03-18,47.3746
2014-03-17,49.3397
2014-03-16,51.4991
2014-03-15,31.5898
2014-03-14,41.4282
2014-03-13,53.9638
2014-03-12,55.4483
2014-03-11,53.2961
2014-03-10,56.8187
2014-03-09,57.0458
2014-03-08,28.1268
2014-03-07,39.8833
2014-03-06,50.3574
2014-03-05,48.6822
2014-03-04,52.9583
2014-03-03,49.1791
2014-03-02,48.551
2014-03-01,45.0567
2014-02-28,42.2269
2014-02-27,50.8792
2014-02-26,54.0415
2014-02-25,56.7912
2014-02-24,57.4611
2014-02-23,53.0686
2014-02-22,35.7977
2014-02-21,40.8149
2014-02-20,55.8225
2014-02-19,55.9647
2014-02-18,52.3641
2014-02-17,55.048
2014-02-16,50.2026
2014-02-15,34.201
2014-02-14,53.1289
2014-02-13,46.9775
2014-02-12,55.6769
2014-02-11,54.9317
2014-02-10,54.0614
2014-02-09,53.074
2014-02-08,27.4136
2014-02-07,44.3355
2014-02-06,59.2275
2014-02-05,53.2681
2014-02-04,59.4652
2014-02-03,62.5481
2014-02-02,58.6137
2014-02-01,46.8965
2014-01-31,55.3857
2014-01-30,57.8092
2014-01-29,60.59
2014-01-28,62.7642
2014-01-27,56.7849
2014-01-26,56.1607
2014-01-25,41.2332
2014-01-24,52.3813
2014-01-23,57.8176
2014-01-22,61.7172
2014-01-21,57.8062
2014-01-20,54.6447
2014-01-19,54.915
2014-01-18,47.9571
2014-01-17,57.8496
2014-01-16,58.2122
2014-01-15,63.5587
2014-01-14,62.9209
2014-01-13,63.5087
2014-01-12,63.5574
2014-01-11,59.7332
2014-01-10,67.1687
2014-01-09,60.5118
2014-01-08,66.6569
2014-01-07,66.2214
2014-01-06,70.5544
2014-01-05,61.9556
2014-01-04,45.9167
2014-01-03,65.4821
2014-01-02,63.3561
2014-01-01,64.7029
2013-12-31,52.8826
2013-12-30,60.018
2013-12-29,63.6501
2013-12-28,59.8468
2013-12-27,66.4226
2013-12-26,65.2551
2013-12-25,45.1976
2013-12-24,53.0341
2013-12-23,67.9458
2013-12-22,73.3599
2013-12-21,76.1847
2013-12-20,65.1432
2013-12-19,68.6901
2013-12-18,68.1286
2013-12-17,72.9017
2013-12-16,70.6366
2013-12-15,66.7396
2013-12-14,65.3321
2013-12-13,73.0379
2013-12-12,75.3694
2013-12-11,79.8443
2013-12-10,73.8544
2013-12-09,75.6634
2013-12-08,80.081
2013-12-07,69.9258
2013-12-06,82.3323
2013-12-05,69.7496
2013-12-04,77.5519
2013-12-03,79.468
2013-12-02,75.9203
2013-12-01,71.0655
2013-11-30,55.3613
2013-11-29,72.4619
2013-11-28,73.0719
2013-11-27,76.2621
2013-11-26,77.1634
2013-11-25,62.1149
2013-11-24,60.9936
2013-11-23,54.1746
2013-11-22,51.479
2013-11-21,60.5897
2013-11-20,65.0019
2013-11-19,57.881
2013-11-18,61.0376
2013-11-17,60.5533
2013-11-16,56.028
2013-11-15,63.1974
2013-11-14,63.9808
2013-11-13,64.1506
2013-11-12,64.2285
2013-11-11,60.9916
2013-11-10,59.96
2013-11-09,52.4922
2013-11-08,48.4331
2013-11-07,63.8485
2013-11-06,61.6801
2013-11-05,60.4138
2013-11-04,61.7901
2013-11-03,61.4347
2013-11-02,48.963
2013-11-01,64.5971
2013-10-31,63.0115
2013-10-30,60.757
2013-10-29,60.9286
2013-10-28,58.0653
2013-10-27,52.5268
2013-10-26,40.8417
2013-10-25,54.6361
2013-10-24,60.3142
2013-10-23,63.4328
2013-10-22,64.6989
2013-10-21,67.4083
2013-10-20,64.8756
2013-10-19,54.3933
2013-10-18,64.2791
2013-10-17,73.4459
2013-10-16,62.5663
2013-10-15,57.0243
2013-10-14,62.5599
2013-10-13,68.5323
2013-10-12,65.8785
2013-10-11,68.4331
2013-10-10,66.3815
2013-10-09,65.6146
2013-10-08,71.6812
2013-10-07,72.6545
2013-10-06,74.0193
2013-10-05,66.9929
2013-10-04,71.1807
2013-10-03,72.248
2013-10-02,69.6645
2013-10-01,74.4475
2013-09-30,66.792
2013-09-29,67.1503
2013-09-28,63.5155
2013-09-27,68.1375
2013-09-26,66.075
2013-09-25,64.0032
2013-09-24,65.1305
2013-09-23,65.6486
2013-09-22,62.9805
2013-09-21,53.325
2013-09-20,65.6072
2013-09-19,69.7071
2013-09-18,61.6199
2013-09-17,63.778
2013-09-16,58.0784
2013-09-15,62.7803
2013-09-14,63.3029
2013-09-13,64.9868
2013-09-12,63.8105
2013-09-11,61.8099
2013-09-10,67.2195
2013-09-09,69.2806
2013-09-08,68.6541
2013-09-07,63.1531
2013-09-06,65.5217
2013-09-05,69.907
2013-09-04,71.9445
2013-09-03,65.8028
2013-09-02,63.3401
2013-09-01,67.7129
2013-08-31,57.6316
2013-08-30,62.7968
2013-08-29,64.2621
2013-08-28,65.244
2013-08-27,62.3329
2013-08-26,64.3086
2013-08-25,65.764
2013-08-24,56.8521
2013-08-23,64.0988
2013-08-22,64.6332
2013-08-21,63.8705
2013-08-20,60.4749
2013-08-19,66.4337
2013-08-18,66.1696
2013-08-17,63.7878
2013-08-16,63.8177
2013-08-15,68.2381
2013-08-14,56.2816
2013-08-13,66.1795
2013-08-12,69.2913
2013-08-11,67.9531
2013-08-10,58.0116
2013-08-09,67.5604
2013-08-08,65.2853
2013-08-07,73.4057
2013-08-06,72.3468
2013-08-05,69.0706
2013-08-04,70.3311
2013-08-03,61.9447
2013-08-02,69.2159
2013-08-01,64.6709
2013-07-31,60.8142
2013-07-30,61.9114
2013-07-29,65.9599
2013-07-28,76.2012
2013-07-27,58.4767
2013-07-26,65.7236
2013-07-25,70.954
2013-07-24,72.0279
2013-07-23,70.5499
2013-07-22,68.5468
2013-07-21,64.1169
2013-07-20,58.5967
2013-07-19,63.2142
2013-07-18,70.1221
2013-07-17,67.4051
2013-07-16,65.9454
2013-07-15,66.204
2013-07-14,64.154
2013-07-13,60.3499
2013-07-12,68.9886
2013-07-11,66.3308
2013-07-10,65.8784
2013-07-09,68.6696
2013-07-08,76.1946
2013-07-07,65.1477
2013-07-06,57.9236
2013-07-05,62.101
2013-07-04,65.1664
2013-07-03,69.5062
2013-07-02,65.9748
2013-07-01,73.196
2013-06-30,77.0188
2013-06-29,38.7544
2013-06-28,51.0142
2013-06-27,63.3129
2013-06-26,63.7901
2013-06-25,64.1337
2013-06-24,58.1035
2013-06-23,54.4302
2013-06-22,39.1071
2013-06-21,67.0822
2013-06-20,65.3324
2013-06-19,75.5992
2013-06-18,74.0679
2013-06-17,60.6406
2013-06-16,69.4401
2013-06-15,43.3182
2013-06-14,55.0073
2013-06-13,54.8272
2013-06-12,43.6798
2013-06-11,41.8994
2013-06-10,48.6859
2013-06-09,57.4945
2013-06-08,48.6774
2013-06-07,54.682
2013-06-06,51.5136
2013-06-05,58.0127
2013-06-04,62.1064
2013-06-03,60.4568
2013-06-02,63.6333
2013-06-01,40.4373
2013-05-31,57.8306
2013-05-30,53.8698
2013-05-29,57.9648
2013-05-28,55.4964
2013-05-27,61.501
2013-05-26,63.16
2013-05-25,33.1078
2013-05-24,48.8032
2013-05-23,50.3597
2013-05-22,50.7577
2013-05-21,52.2879
2013-05-20,53.7231
2013-05-19,57.1137
2013-05-18,34.6594
2013-05-17,52.251
2013-05-16,57.0577
2013-05-15,61.633
2013-05-14,55.3535
2013-05-13,56.9269
2013-05-12,60.7146
2013-05-11,40.3382
2013-05-10,55.1447
2013-05-09,62.705
2013-05-08,51.2117
2013-05-07,59.2233
2013-05-06,60.4523
2013-05-05,64.8574
2013-05-04,44.1364
2013-05-03,61.5141
2013-05-02,72.5922
2013-05-01,70.8376
2013-04-30,41.9334
2013-04-29,72.2485
2013-04-28,75.2349
2013-04-27,45.439
2013-04-26,58.7039
2013-04-25,75.3889
2013-04-24,49.8781
2013-04-23,50.2462
2013-04-22,56.425
2013-04-21,62.3447
2013-04-20,35.0201
2013-04-19,63.2922
2013-04-18,62.7119
2013-04-17,54.4597
2013-04-16,53.7286
2013-04-15,62.3203
2013-04-14,70.3739
2013-04-13,46.0829
2013-04-12,68.9593
2013-04-11,59.9334
2013-04-10,62.4265
2013-04-09,63.6424
2013-04-08,66.8227
2013-04-07,72.9053
2013-04-06,48.9108
2013-04-05,64.064
2013-04-04,60.2137
2013-04-03,65.2321
2013-04-02,70.7343
2013-04-01,75.5105
2013-03-31,57.7329
2013-03-30,56.8184
2013-03-29,69.4028
2013-03-28,69.4362
2013-03-27,77.1865
2013-03-26,73.7448
2013-03-25,66.5574
2013-03-24,71.5033
2013-03-23,64.012
2013-03-22,75.4683
2013-03-21,68.4494
2013-03-20,60.6367
2013-03-19,65.8549
2013-03-18,61.4428
2013-03-17,61.0325
2013-03-16,49.1715
2013-03-15,55.6406
2013-03-14,63.9598
2013-03-13,70.9838
2013-03-12,69.806
2013-03-11,63.802
2013-03-10,58.8554
2013-03-09,43.1844
2013-03-08,53.5739
2013-03-07,61.0366
2013-03-06,67.9021
2013-03-05,67.6094
2013-03-04,62.3208
2013-03-03,66.687
2013-03-02,60.8883
2013-03-01,63.1768
2013-02-28,62.7841
2013-02-27,64.869
2013-02-26,68.849
2013-02-25,73.4279
2013-02-24,67.1565
2013-02-23,61.1295
2013-02-22,60.1716
2013-02-21,64.0561
2013-02-20,65.834
2013-02-19,69.8215
2013-02-18,67.703
2013-02-17,67.8148
2013-02-16,54.9001
2013-02-15,63.5812
2013-02-14,63.1344
2013-02-13,62.8392
2013-02-12,67.1009
2013-02-11,64.7029
2013-02-10,61.3424
2013-02-09,59.8562
2013-02-08,67.0013
2013-02-07,64.3324
2013-02-06,64.3886
2013-02-05,59.9689
2013-02-04,61.3892
2013-02-03,59.6103
2013-02-02,49.1416
2013-02-01,50.5461
2013-01-31,58.5034
2013-01-30,62.8009
2013-01-29,61.8062
2013-01-28,64.1489
2013-01-27,63.6849
2013-01-26,59.957
2013-01-25,63.8189
2013-01-24,66.8415
2013-01-23,70.5386
2013-01-22,69.5928
2013-01-21,61.7286
2013-01-20,64.554
2013-01-19,57.8763
2013-01-18,65.7322
2013-01-17,73.4908
2013-01-16,74.967
2013-01-15,65.2239
2013-01-14,67.6815
2013-01-13,67.931
2013-01-12,55.0636
2013-01-11,62.4967
2013-01-10,62.7757
2013-01-09,67.783
2013-01-08,68.4336
2013-01-07,64.2399
2013-01-06,66.2356
2013-01-05,54.5399
2013-01-04,54.4635
2013-01-03,65.6111
2013-01-02,65.9979
2013-01-01,64.7442
2012-12-31,64.3349
2012-12-30,76.7587
2012-12-29,72.3243
2012-12-28,68.8279
2012-12-27,61.6623
2012-12-26,69.4633
2012-12-25,55.8463
2012-12-24,54.5983
2012-12-23,67.4319
2012-12-22,70.3266
2012-12-21,56.4381
2012-12-20,67.1622
2012-12-19,67.3892
2012-12-18,64.8863
2012-12-17,64.6024
2012-12-16,63.6196
2012-12-15,53.7173
2012-12-14,63.9963
2012-12-13,69.6744
2012-12-12,79.7802
2012-12-11,86.0336
2012-12-10,75.1511
2012-12-09,69.5783
2012-12-08,68.2823
2012-12-07,66.3366
2012-12-06,73.6268
2012-12-05,68.6169
2012-12-04,66.3321
2012-12-03,66.1571
2012-12-02,66.489
2012-12-01,56.1628
2012-11-30,65.4907
2012-11-29,65.5386
2012-11-28,60.9993
2012-11-27,64.9278
2012-11-26,66.2112
2012-11-25,66.2038
2012-11-24,56.3832
2012-11-23,67.3905
2012-11-22,67.2479
2012-11-21,69.0944
2012-11-20,67.2929
2012-11-19,64.3097
2012-11-18,72.149
2012-11-17,58.4343
2012-11-16,61.7676
2012-11-15,66.893
2012-11-14,67.3078
2012-11-13,62.9755
2012-11-12,63.8971
2012-11-11,62.7125
2012-11-10,37.604
2012-11-09,56.9451
2012-11-08,69.8885
2012-11-07,65.0585
2012-11-06,64.2679
2012-11-05,62.8938
2012-11-04,58.6104
2012-11-03,67.2434
2012-11-02,78.8538
2012-11-01,76.3161
2012-10-31,53.1505
2012-10-30,63.1077
2012-10-29,74.9192
2012-10-28,68.5854
2012-10-27,63.1418
2012-10-26,55.3932
2012-10-25,64.526
2012-10-24,67.7599
2012-10-23,69.5829
2012-10-22,68.3676
2012-10-21,67.6049
2012-10-20,54.1954
2012-10-19,61.2427
2012-10-18,65.692
2012-10-17,66.3401
2012-10-16,68.1087
2012-10-15,65.4331
2012-10-14,66.9155
2012-10-13,65.5558
2012-10-12,64.2336
2012-10-11,69.8917
2012-10-10,70.5921
2012-10-09,72.5362
2012-10-08,70.2493
2012-10-07,65.6756
2012-10-06,53.8933
2012-10-05,65.2217
2012-10-04,66.6217
2012-10-03,64.2396
2012-10-02,65.8361
2012-10-01,68.108
2012-09-30,67.7338
2012-09-29,75.0024
2012-09-28,73.6584
2012-09-27,75.7276
2012-09-26,79.7567
2012-09-25,87.4303
2012-09-24,69.0291
2012-09-23,73.7095
2012-09-22,58.0194
2012-09-21,71.6725
2012-09-20,80.595
2012-09-19,71.8311
2012-09-18,82.1836
2012-09-17,77.9575
2012-09-16,75.8791
2012-09-15,62.5907
2012-09-14,66.5473
2012-09-13,77.2295
2012-09-12,79.4977
2012-09-11,80.5512
2012-09-10,80.3232
2012-09-09,81.8471
2012-09-08,79.2119
2012-09-07,78.4403
2012-09-06,79.9348
2012-09-05,81.9889
2012-09-04,81.2351
2012-09-03,79.6536
2012-09-02,89.6341
2012-09-01,75.3698
2012-08-31,76.4534
2012-08-30,85.587
2012-08-29,82.9251
2012-08-28,87.1209
2012-08-27,93.8994
2012-08-26,90.765
2012-08-25,73.2915
2012-08-24,82.676
2012-08-23,84.0415
2012-08-22,85.6878
2012-08-21,96.3944
2012-08-20,92.7566
2012-08-19,79.3876
2012-08-18,78.5266
2012-08-17,79.2837
2012-08-16,85.5187
2012-08-15,87.0664
2012-08-14,78.7004
2012-08-13,78.6045
2012-08-12,84.0772
2012-08-11,83.796
2012-08-10,82.9407
2012-08-09,80.5975
2012-08-08,87.4956
2012-08-07,84.8501
2012-08-06,80.4844
2012-08-05,84.6894
2012-08-04,87.2161
2012-08-03,97.3018
2012-08-02,93.619
2012-08-01,92.0309
2012-07-31,93.4517
2012-07-30,88.2689
2012-07-29,82.9901
2012-07-28,68.8998
2012-07-27,75.784
2012-07-26,82.4738
2012-07-25,91.8305
2012-07-24,87.505
2012-07-23,78.4846
2012-07-22,71.3235
2012-07-21,62.1762
2012-07-20,74.5119
2012-07-19,80.3845
2012-07-18,82.6684
2012-07-17,79.5599
2012-07-16,83.0239
2012-07-15,79.5315
2012-07-14,77.1228
2012-07-13,82.6606
2012-07-12,82.452
2012-07-11,89.6889
2012-07-10,89.297
2012-07-09,83.2369
2012-07-08,82.3995
2012-07-07,77.674
2012-07-06,75.638
2012-07-05,83.0093
2012-07-04,84.1233
2012-07-03,88.2303
2012-07-02,86.234
2012-07-01,103.2918
2012-06-30,93.8166
2012-06-29,89.3476
2012-06-28,84.8519
2012-06-27,95.4844
2012-06-26,90.9705
2012-06-25,81.1763
2012-06-24,78.8583
2012-06-23,68.6195
2012-06-22,80.5847
2012-06-21,95.2786
2012-06-20,90.322
2012-06-19,90.7785
2012-06-18,81.1169
2012-06-17,88.7892
2012-06-16,62.0912
2012-06-15,71.0178
2012-06-14,77.4354
2012-06-13,72.1166
2012-06-12,69.1329
2012-06-11,74.3749
2012-06-10,65.1815
2012-06-09,66.2969
2012-06-08,78.8528
2012-06-07,76.9182
2012-06-06,77.1996
2012-06-05,74.92
2012-06-04,62.8354
2012-06-03,77.1173
2012-06-02,70.0294
2012-06-01,60.6478
2012-05-31,83.9854
2012-05-30,79.9197
2012-05-29,81.3174
2012-05-28,70.2561
2012-05-27,76.8894
2012-05-26,52.1416
2012-05-25,62.3374
2012-05-24,70.8579
2012-05-23,77.5577
2012-05-22,73.9226
2012-05-21,70.5091
2012-05-20,84.3836
2012-05-19,70.5575
2012-05-18,73.1401
2012-05-17,76.6183
2012-05-16,70.8712
2012-05-15,69.8354
2012-05-14,70.6053
2012-05-13,70.7549
2012-05-12,56.345
2012-05-11,65.1435
2012-05-10,74.5937
2012-05-09,78.3432
2012-05-08,63.3031
2012-05-07,69.6425
2012-05-06,71.4693
2012-05-05,59.8085
2012-05-04,71.2856
2012-05-03,69.1915
2012-05-02,56.7467
2012-05-01,71.2234
2012-04-30,59.1456
2012-04-29,79.9761
2012-04-28,76.8644
2012-04-27,75.3478
2012-04-26,68.3637
2012-04-25,73.83
2012-04-24,58.4993
2012-04-23,69.1619
2012-04-22,72.0927
2012-04-21,61.7784
2012-04-20,65.1821
2012-04-19,75.1816
2012-04-18,75.0791
2012-04-17,70.8879
2012-04-16,72.4988
2012-04-15,78.832
2012-04-14,71.5614
2012-04-13,77.6937
2012-04-12,73.8545
2012-04-11,69.7169
2012-04-10,73.1458
2012-04-09,91.0776
2012-04-08,52.1018
2012-04-07,45.2882
2012-04-06,80.2787
2012-04-05,64.2582
2012-04-04,89.745
2012-04-03,85.1827
2012-04-02,71.2236
2012-04-01,77.7565
2012-03-31,85.0357
2012-03-30,83.0729
2012-03-29,79.3999
2012-03-28,76.9372
2012-03-27,73.7885
2012-03-26,71.2566
2012-03-25,79.4572
2012-03-24,64.9975
2012-03-23,88.5471
2012-03-22,85.201
2012-03-21,72.4704
2012-03-20,74.4239
2012-03-19,84.8826
2012-03-18,89.9248
2012-03-17,61.9214
2012-03-16,64.0346
2012-03-15,78.5606
2012-03-14,73.9943
2012-03-13,81.1875
2012-03-12,79.4074
2012-03-11,73.452
2012-03-10,56.4673
2012-03-09,63.2172
2012-03-08,71.5939
2012-03-07,79.8692
2012-03-06,79.5719
2012-03-05,80.0721
2012-03-04,75.0988
2012-03-03,64.3634
2012-03-02,73.4783
2012-03-01,77.8769
2012-02-29,75.7267
2012-02-28,79.3308
2012-02-27,77.4875
2012-02-26,75.8263
2012-02-25,59.1182
2012-02-24,72.4462
2012-02-23,83.8432
2012-02-22,79.0211
2012-02-21,77.7856
2012-02-20,87.6546
2012-02-19,92.4222
2012-02-18,81.3286
2012-02-17,82.6356
2012-02-16,82.6517
2012-02-15,80.2818
2012-02-14,78.6086
2012-02-13,87.1987
2012-02-12,107.9931
2012-02-11,80.1847
2012-02-10,91.3685
2012-02-09,136.6658
2012-02-08,132.4802
2012-02-07,125.8643
2012-02-06,108.1536
2012-02-05,107.186
2012-02-04,71.0961
2012-02-03,75.922
2012-02-02,92.1409
2012-02-01,87.0599
2012-01-31,88.4311
2012-01-30,92.1395
2012-01-29,77.4735
2012-01-28,75.017
2012-01-27,80.2404
2012-01-26,88.4252
2012-01-25,82.2673
2012-01-24,79.8871
2012-01-23,82.2968
2012-01-22,78.864
2012-01-21,64.995
2012-01-20,80.4791
2012-01-19,78.893
2012-01-18,86.4534
2012-01-17,90.4106
2012-01-16,85.2025
2012-01-15,78.5639
2012-01-14,71.9757
2012-01-13,71.0906
2012-01-12,75.5976
2012-01-11,83.1999
2012-01-10,81.1676
2012-01-09,76.3683
2012-01-08,78.9804
2012-01-07,81.2703
2012-01-06,85.8023
2012-01-05,69.9096
2012-01-04,81.8303
2012-01-03,80.8011
2012-01-02,81.7772
2012-01-01,80.5658
2011-12-31,73.5543
2011-12-30,73.189
2011-12-29,73.158
2011-12-28,83.1795
2011-12-27,73.7799
2011-12-26,78.9784
2011-12-25,77.5285
2011-12-24,80.5423
2011-12-23,90.2735
2011-12-22,71.7484
2011-12-21,75.6918
2011-12-20,82.2399
2011-12-19,81.8156
2011-12-18,83.536
2011-12-17,81.9966
2011-12-16,75.6475
2011-12-15,78.9178
2011-12-14,78.6518
2011-12-13,82.3302
2011-12-12,81.1993
2011-12-11,87.3005
2011-12-10,68.0215
2011-12-09,73.0044
2011-12-08,82.7238
2011-12-07,83.2082
2011-12-06,86.3846
2011-12-05,75.044
2011-12-04,73.372
2011-12-03,69.1659
2011-12-02,86.5786
2011-12-01,86.2123
2011-11-30,84.9687
2011-11-29,83.7296
2011-11-28,83.5538
2011-11-27,82.3719
2011-11-26,72.1403
2011-11-25,81.9363
2011-11-24,78.0227
2011-11-23,81.2884
2011-11-22,83.2588
2011-11-21,78.5624
2011-11-20,77.6779
2011-11-19,76.3467
2011-11-18,74.5221
2011-11-17,81.7143
2011-11-16,83.0391
2011-11-15,84.0499
2011-11-14,82.1578
2011-11-13,79.2403
2011-11-12,70.5554
2011-11-11,78.8218
2011-11-10,79.1688
2011-11-09,79.2632
2011-11-08,85.3495
2011-11-07,80.3209
2011-11-06,78.5029
2011-11-05,64.272
2011-11-04,74.4374
2011-11-03,75.9306
2011-11-02,76.1637
2011-11-01,80.0347
2011-10-31,67.6213
2011-10-30,86.83
2011-10-29,81.1024
2011-10-28,82.3736
2011-10-27,76.9851
2011-10-26,83.353
2011-10-25,81.4116
2011-10-24,79.8202
2011-10-23,79.3959
2011-10-22,77.7963
2011-10-21,82.7211
2011-10-20,93.3052
2011-10-19,80.7955
2011-10-18,80.191
2011-10-17,79.7747
2011-10-16,74.0013
2011-10-15,78.2277
2011-10-14,69.1354
2011-10-13,78.7938
2011-10-12,80.5536
2011-10-11,83.5496
2011-10-10,75.3949
2011-10-09,71.1204
2011-10-08,67.811
2011-10-07,69.1629
2011-10-06,72.7706
2011-10-05,85.6064
2011-10-04,70.2592
2011-10-03,79.6834
2011-10-02,81.7063
2011-10-01,78.2255
2011-09-30,74.0667
2011-09-29,80.6834
2011-09-28,81.1816
2011-09-27,81.3792
2011-09-26,81.9514
2011-09-25,78.8168
2011-09-24,68.2448
2011-09-23,71.7836
2011-09-22,77.4085
2011-09-21,79.5726
2011-09-20,76.9405
2011-09-19,83.6581
2011-09-18,73.7309
2011-09-17,68.5937
2011-09-16,81.8134
2011-09-15,93.7694
2011-09-14,90.4805
2011-09-13,91.9023
2011-09-12,88.4592
2011-09-11,86.2665
2011-09-10,83.9206
2011-09-09,73.3662
2011-09-08,85.693
2011-09-07,81.9268
2011-09-06,84.1218
2011-09-05,76.6681
2011-09-04,83.4818
2011-09-03,76.563
2011-09-02,78.1801
2011-09-01,87.1518
2011-08-31,91.5774
2011-08-30,82.4404
2011-08-29,81.5871
2011-08-28,98.0711
2011-08-27,69.0183
2011-08-26,72.8786
2011-08-25,84.9622
2011-08-24,87.2883
2011-08-23,82.2614
2011-08-22,82.4461
2011-08-21,84.1296
2011-08-20,79.8882
2011-08-19,73.5979
2011-08-18,76.8417
2011-08-17,74.9518
2011-08-16,66.5028
2011-08-15,71.3386
2011-08-14,59.8732
2011-08-13,70.2514
2011-08-12,69.1306
2011-08-11,68.3045
2011-08-10,73.4623
2011-08-09,77.913
2011-08-08,65.4095
2011-08-07,68.5244
2011-08-06,70.181
2011-08-05,71.2832
2011-08-04,70.3526
2011-08-03,71.9498
2011-08-02,69.2122
2011-08-01,72.8032
2011-07-31,62.9482
2011-07-30,54.6535
2011-07-29,64.1003
2011-07-28,62.0833
2011-07-27,68.4152
2011-07-26,66.924
2011-07-25,71.626
2011-07-24,62.6628
2011-07-23,55.4246
2011-07-22,65.2388
2011-07-21,70.0193
2011-07-20,65.016
2011-07-19,67.7027
2011-07-18,69.9181
2011-07-17,66.2472
2011-07-16,54.6124
